DriverNumber,Driver,TeamName,GridPosition,FinishPosition,Points,Status,Laps,Year,Race,avg_temp,avg_rainfall,is_wet_race,DNF
31,OCO,Alpine,13.0,20.0,0.0,Retired,9.0,2023,Pre-Season Testing,21.473509933774835,0.0,0,1
1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
11,PER,Red Bull Racing,2.0,2.0,18.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
14,ALO,Aston Martin,5.0,3.0,15.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
55,SAI,Ferrari,4.0,4.0,12.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
44,HAM,Mercedes,7.0,5.0,10.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
18,STR,Aston Martin,8.0,6.0,8.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
63,RUS,Mercedes,6.0,7.0,6.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
77,BOT,Alfa Romeo,12.0,8.0,4.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
10,GAS,Alpine,20.0,9.0,2.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
23,ALB,Williams,15.0,10.0,1.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
22,TSU,AlphaTauri,14.0,11.0,0.0,Finished,57.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,0
2,SAR,Williams,16.0,12.0,0.0,Lapped,56.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,1
20,MAG,Haas F1 Team,17.0,13.0,0.0,Lapped,56.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,1
21,DEV,AlphaTauri,19.0,14.0,0.0,Lapped,56.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,1
27,HUL,Haas F1 Team,10.0,15.0,0.0,Lapped,56.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,1
24,ZHO,Alfa Romeo,13.0,16.0,0.0,Lapped,56.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,1
4,NOR,McLaren,11.0,17.0,0.0,Lapped,55.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,1
31,OCO,Alpine,9.0,18.0,0.0,Retired,41.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,1
16,LEC,Ferrari,3.0,19.0,0.0,Retired,39.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,1
81,PIA,McLaren,18.0,20.0,0.0,Retired,13.0,2023,Bahrain Grand Prix,27.43167701863354,0.0,0,1
11,PER,Red Bull Racing,1.0,1.0,25.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
1,VER,Red Bull Racing,15.0,2.0,19.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
14,ALO,Aston Martin,2.0,3.0,15.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
63,RUS,Mercedes,3.0,4.0,12.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
44,HAM,Mercedes,7.0,5.0,10.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
55,SAI,Ferrari,4.0,6.0,8.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
16,LEC,Ferrari,12.0,7.0,6.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
31,OCO,Alpine,6.0,8.0,4.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
10,GAS,Alpine,9.0,9.0,2.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
20,MAG,Haas F1 Team,13.0,10.0,1.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
22,TSU,AlphaTauri,16.0,11.0,0.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
27,HUL,Haas F1 Team,10.0,12.0,0.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
24,ZHO,Alfa Romeo,11.0,13.0,0.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
21,DEV,AlphaTauri,18.0,14.0,0.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
81,PIA,McLaren,8.0,15.0,0.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
2,SAR,Williams,20.0,16.0,0.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
4,NOR,McLaren,19.0,17.0,0.0,Finished,50.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,0
77,BOT,Alfa Romeo,14.0,18.0,0.0,Lapped,49.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,1
23,ALB,Williams,17.0,19.0,0.0,Retired,27.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,1
18,STR,Aston Martin,5.0,20.0,0.0,Retired,16.0,2023,Saudi Arabian Grand Prix,26.09189189189189,0.0,0,1
1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
44,HAM,Mercedes,3.0,2.0,18.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
14,ALO,Aston Martin,4.0,3.0,15.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
18,STR,Aston Martin,6.0,4.0,12.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
11,PER,Red Bull Racing,20.0,5.0,11.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
4,NOR,McLaren,13.0,6.0,8.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
27,HUL,Haas F1 Team,10.0,7.0,6.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
81,PIA,McLaren,16.0,8.0,4.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
24,ZHO,Alfa Romeo,17.0,9.0,2.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
22,TSU,AlphaTauri,12.0,10.0,1.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
77,BOT,Alfa Romeo,19.0,11.0,0.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
55,SAI,Ferrari,5.0,12.0,0.0,Finished,58.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,0
10,GAS,Alpine,9.0,13.0,0.0,Retired,56.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,1
31,OCO,Alpine,11.0,14.0,0.0,Retired,56.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,1
21,DEV,AlphaTauri,15.0,15.0,0.0,Retired,56.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,1
2,SAR,Williams,18.0,16.0,0.0,Retired,56.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,1
20,MAG,Haas F1 Team,14.0,17.0,0.0,Retired,52.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,1
63,RUS,Mercedes,2.0,18.0,0.0,Retired,17.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,1
23,ALB,Williams,8.0,19.0,0.0,Retired,6.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,1
16,LEC,Ferrari,7.0,20.0,0.0,Retired,0.0,2023,Australian Grand Prix,17.449549549549552,0.0,0,1
11,PER,Red Bull Racing,3.0,1.0,25.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
1,VER,Red Bull Racing,2.0,2.0,18.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
16,LEC,Ferrari,1.0,3.0,15.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
14,ALO,Aston Martin,6.0,4.0,12.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
55,SAI,Ferrari,4.0,5.0,10.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
44,HAM,Mercedes,5.0,6.0,8.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
18,STR,Aston Martin,9.0,7.0,6.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
63,RUS,Mercedes,11.0,8.0,5.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
4,NOR,McLaren,7.0,9.0,2.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
22,TSU,AlphaTauri,8.0,10.0,1.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
81,PIA,McLaren,10.0,11.0,0.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
23,ALB,Williams,12.0,12.0,0.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
20,MAG,Haas F1 Team,16.0,13.0,0.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
10,GAS,Alpine,17.0,14.0,0.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
31,OCO,Alpine,19.0,15.0,0.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
2,SAR,Williams,14.0,16.0,0.0,Finished,51.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,0
27,HUL,Haas F1 Team,20.0,17.0,0.0,Lapped,50.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,1
77,BOT,Alfa Romeo,13.0,18.0,0.0,Lapped,50.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,1
24,ZHO,Alfa Romeo,15.0,19.0,0.0,Retired,36.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,1
21,DEV,AlphaTauri,18.0,20.0,0.0,Retired,9.0,2023,Azerbaijan Grand Prix,24.860625,0.0,0,1
1,VER,Red Bull Racing,9.0,1.0,26.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
11,PER,Red Bull Racing,1.0,2.0,18.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
14,ALO,Aston Martin,2.0,3.0,15.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
63,RUS,Mercedes,6.0,4.0,12.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
55,SAI,Ferrari,3.0,5.0,10.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
44,HAM,Mercedes,13.0,6.0,8.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
16,LEC,Ferrari,7.0,7.0,6.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
10,GAS,Alpine,5.0,8.0,4.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
31,OCO,Alpine,8.0,9.0,2.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
20,MAG,Haas F1 Team,4.0,10.0,1.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
22,TSU,AlphaTauri,17.0,11.0,0.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
18,STR,Aston Martin,18.0,12.0,0.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
77,BOT,Alfa Romeo,10.0,13.0,0.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
23,ALB,Williams,11.0,14.0,0.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
27,HUL,Haas F1 Team,12.0,15.0,0.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
24,ZHO,Alfa Romeo,14.0,16.0,0.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
4,NOR,McLaren,16.0,17.0,0.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
21,DEV,AlphaTauri,15.0,18.0,0.0,Finished,57.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,0
81,PIA,McLaren,19.0,19.0,0.0,Lapped,56.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,1
2,SAR,Williams,20.0,20.0,0.0,Lapped,56.0,2023,Miami Grand Prix,27.11741935483871,0.0,0,1
1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,78.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,0
14,ALO,Aston Martin,2.0,2.0,18.0,Finished,78.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,0
31,OCO,Alpine,3.0,3.0,15.0,Finished,78.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,0
44,HAM,Mercedes,5.0,4.0,13.0,Finished,78.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,0
63,RUS,Mercedes,8.0,5.0,10.0,Finished,78.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,0
16,LEC,Ferrari,6.0,6.0,8.0,Finished,78.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,0
10,GAS,Alpine,7.0,7.0,6.0,Finished,78.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,0
55,SAI,Ferrari,4.0,8.0,4.0,Finished,78.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,0
4,NOR,McLaren,10.0,9.0,2.0,Lapped,77.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
81,PIA,McLaren,11.0,10.0,1.0,Lapped,77.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
77,BOT,Alfa Romeo,15.0,11.0,0.0,Lapped,77.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
21,DEV,AlphaTauri,12.0,12.0,0.0,Lapped,77.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
24,ZHO,Alfa Romeo,19.0,13.0,0.0,Lapped,77.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
23,ALB,Williams,13.0,14.0,0.0,Lapped,77.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
22,TSU,AlphaTauri,9.0,15.0,0.0,Lapped,76.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
11,PER,Red Bull Racing,20.0,16.0,0.0,Lapped,76.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
27,HUL,Haas F1 Team,18.0,17.0,0.0,Lapped,76.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
2,SAR,Williams,16.0,18.0,0.0,Lapped,76.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
20,MAG,Haas F1 Team,17.0,19.0,0.0,Retired,70.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
18,STR,Aston Martin,14.0,20.0,0.0,Retired,53.0,2023,Monaco Grand Prix,25.06590909090909,0.14772727272727273,1,1
1,VER,Red Bull Racing,1.0,1.0,26.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
44,HAM,Mercedes,4.0,2.0,18.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
63,RUS,Mercedes,12.0,3.0,15.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
11,PER,Red Bull Racing,11.0,4.0,12.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
55,SAI,Ferrari,2.0,5.0,10.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
18,STR,Aston Martin,5.0,6.0,8.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
14,ALO,Aston Martin,8.0,7.0,6.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
31,OCO,Alpine,6.0,8.0,4.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
24,ZHO,Alfa Romeo,13.0,9.0,2.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
10,GAS,Alpine,10.0,10.0,1.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
16,LEC,Ferrari,19.0,11.0,0.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
22,TSU,AlphaTauri,15.0,12.0,0.0,Finished,66.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,0
81,PIA,McLaren,9.0,13.0,0.0,Lapped,65.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,1
21,DEV,AlphaTauri,14.0,14.0,0.0,Lapped,65.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,1
27,HUL,Haas F1 Team,7.0,15.0,0.0,Lapped,65.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,1
23,ALB,Williams,18.0,16.0,0.0,Lapped,65.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,1
4,NOR,McLaren,3.0,17.0,0.0,Lapped,65.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,1
20,MAG,Haas F1 Team,17.0,18.0,0.0,Lapped,65.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,1
77,BOT,Alfa Romeo,16.0,19.0,0.0,Lapped,65.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,1
2,SAR,Williams,20.0,20.0,0.0,Lapped,65.0,2023,Spanish Grand Prix,22.674025974025977,0.0,0,1
1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
14,ALO,Aston Martin,2.0,2.0,18.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
44,HAM,Mercedes,3.0,3.0,15.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
16,LEC,Ferrari,10.0,4.0,12.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
55,SAI,Ferrari,11.0,5.0,10.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
11,PER,Red Bull Racing,12.0,6.0,9.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
23,ALB,Williams,9.0,7.0,6.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
31,OCO,Alpine,6.0,8.0,4.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
18,STR,Aston Martin,16.0,9.0,2.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
77,BOT,Alfa Romeo,14.0,10.0,1.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
81,PIA,McLaren,8.0,11.0,0.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
10,GAS,Alpine,15.0,12.0,0.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
4,NOR,McLaren,7.0,13.0,0.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
22,TSU,AlphaTauri,19.0,14.0,0.0,Finished,70.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,0
27,HUL,Haas F1 Team,5.0,15.0,0.0,Lapped,69.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,1
24,ZHO,Alfa Romeo,20.0,16.0,0.0,Lapped,69.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,1
20,MAG,Haas F1 Team,13.0,17.0,0.0,Lapped,69.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,1
21,DEV,AlphaTauri,17.0,18.0,0.0,Lapped,69.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,1
63,RUS,Mercedes,4.0,19.0,0.0,Retired,53.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,1
2,SAR,Williams,18.0,20.0,0.0,Retired,6.0,2023,Canadian Grand Prix,18.530246913580246,0.0,0,1
1,VER,Red Bull Racing,1.0,1.0,26.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
16,LEC,Ferrari,2.0,2.0,18.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
11,PER,Red Bull Racing,15.0,3.0,15.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
4,NOR,McLaren,4.0,4.0,12.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
14,ALO,Aston Martin,7.0,5.0,10.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
55,SAI,Ferrari,3.0,6.0,8.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
63,RUS,Mercedes,11.0,7.0,6.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
44,HAM,Mercedes,5.0,8.0,4.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
18,STR,Aston Martin,6.0,9.0,2.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
10,GAS,Alpine,9.0,10.0,1.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
23,ALB,Williams,10.0,11.0,0.0,Finished,71.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,0
24,ZHO,Alfa Romeo,17.0,12.0,0.0,Lapped,70.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,1
2,SAR,Williams,18.0,13.0,0.0,Lapped,70.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,1
31,OCO,Alpine,12.0,14.0,0.0,Lapped,70.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,1
77,BOT,Alfa Romeo,14.0,15.0,0.0,Lapped,70.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,1
81,PIA,McLaren,13.0,16.0,0.0,Lapped,70.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,1
21,DEV,AlphaTauri,20.0,17.0,0.0,Lapped,70.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,1
20,MAG,Haas F1 Team,19.0,18.0,0.0,Lapped,70.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,1
22,TSU,AlphaTauri,16.0,19.0,0.0,Lapped,70.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,1
27,HUL,Haas F1 Team,8.0,20.0,0.0,Retired,12.0,2023,Austrian Grand Prix,22.398039215686275,0.0196078431372549,1,1
1,VER,Red Bull Racing,1.0,1.0,26.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
4,NOR,McLaren,2.0,2.0,18.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
44,HAM,Mercedes,7.0,3.0,15.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
81,PIA,McLaren,3.0,4.0,12.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
63,RUS,Mercedes,6.0,5.0,10.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
11,PER,Red Bull Racing,15.0,6.0,8.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
14,ALO,Aston Martin,9.0,7.0,6.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
23,ALB,Williams,8.0,8.0,4.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
16,LEC,Ferrari,4.0,9.0,2.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
55,SAI,Ferrari,5.0,10.0,1.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
2,SAR,Williams,14.0,11.0,0.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
77,BOT,Alfa Romeo,20.0,12.0,0.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
27,HUL,Haas F1 Team,11.0,13.0,0.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
18,STR,Aston Martin,12.0,14.0,0.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
24,ZHO,Alfa Romeo,17.0,15.0,0.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
22,TSU,AlphaTauri,16.0,16.0,0.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
21,DEV,AlphaTauri,18.0,17.0,0.0,Finished,52.0,2023,British Grand Prix,21.473509933774835,0.0,0,0
