DriverNumber,Driver,TeamName,GridPosition,FinishPosition,Points,Status,Laps,Year,Race,avg_temp,avg_rainfall,is_wet_race,DNF
55,SAI,Williams,17.0,18.0,0.0,Finished,44.0,2025,Belgian Grand Prix,17.030044843049332,0.45739910313901344,1,0
43,COL,Alpine,15.0,19.0,0.0,Finished,44.0,2025,Belgian Grand Prix,17.030044843049332,0.45739910313901344,1,0
6,HAD,Racing Bulls,8.0,20.0,0.0,Lapped,43.0,2025,Belgian Grand Prix,17.030044843049332,0.45739910313901344,1,1
4,NOR,McLaren,3.0,1.0,25.0,Finished,70.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,0
81,PIA,McLaren,2.0,2.0,18.0,Finished,70.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,0
63,RUS,Mercedes,4.0,3.0,15.0,Finished,70.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,0
16,LEC,Ferrari,1.0,4.0,12.0,Finished,70.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,0
14,ALO,Aston Martin,5.0,5.0,10.0,Finished,70.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,0
5,BOR,Kick Sauber,7.0,6.0,8.0,Finished,70.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,0
18,STR,Aston Martin,6.0,7.0,6.0,Finished,70.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,0
30,LAW,Racing Bulls,9.0,8.0,4.0,Finished,70.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,0
1,VER,Red Bull Racing,8.0,9.0,2.0,Finished,70.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,0
12,ANT,Mercedes,15.0,10.0,1.0,Lapped,69.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
6,HAD,Racing Bulls,10.0,11.0,0.0,Lapped,69.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
44,HAM,Ferrari,12.0,12.0,0.0,Lapped,69.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
27,HUL,Kick Sauber,18.0,13.0,0.0,Lapped,69.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
55,SAI,Williams,13.0,14.0,0.0,Lapped,69.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
23,ALB,Williams,19.0,15.0,0.0,Lapped,69.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
31,OCO,Haas F1 Team,17.0,16.0,0.0,Lapped,69.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
22,TSU,Red Bull Racing,20.0,17.0,0.0,Lapped,69.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
43,COL,Alpine,14.0,18.0,0.0,Lapped,69.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
10,GAS,Alpine,16.0,19.0,0.0,Lapped,69.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
87,BEA,Haas F1 Team,11.0,20.0,0.0,Retired,48.0,2025,Hungarian Grand Prix,22.082165605095543,0.0,0,1
81,PIA,McLaren,1.0,1.0,25.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
1,VER,Red Bull Racing,3.0,2.0,18.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
6,HAD,Racing Bulls,4.0,3.0,15.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
63,RUS,Mercedes,5.0,4.0,12.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
23,ALB,Williams,15.0,5.0,10.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
87,BEA,Haas F1 Team,20.0,6.0,8.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
18,STR,Aston Martin,19.0,7.0,6.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
14,ALO,Aston Martin,10.0,8.0,4.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
22,TSU,Red Bull Racing,12.0,9.0,2.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
31,OCO,Haas F1 Team,18.0,10.0,1.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
43,COL,Alpine,16.0,11.0,0.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
30,LAW,Racing Bulls,8.0,12.0,0.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
55,SAI,Williams,9.0,13.0,0.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
27,HUL,Kick Sauber,17.0,14.0,0.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
5,BOR,Kick Sauber,13.0,15.0,0.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
12,ANT,Mercedes,11.0,16.0,0.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
10,GAS,Alpine,14.0,17.0,0.0,Finished,72.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,0
4,NOR,McLaren,2.0,18.0,0.0,Retired,64.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,1
16,LEC,Ferrari,6.0,19.0,0.0,Retired,52.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,1
44,HAM,Ferrari,7.0,20.0,0.0,Retired,22.0,2025,Dutch Grand Prix,20.077358490566034,0.0,0,1
1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
4,NOR,McLaren,2.0,2.0,18.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
81,PIA,McLaren,3.0,3.0,15.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
16,LEC,Ferrari,4.0,4.0,12.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
63,RUS,Mercedes,5.0,5.0,10.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
44,HAM,Ferrari,10.0,6.0,8.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
23,ALB,Williams,14.0,7.0,6.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
5,BOR,Kick Sauber,7.0,8.0,4.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
12,ANT,Mercedes,6.0,9.0,2.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
6,HAD,Racing Bulls,19.0,10.0,1.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
55,SAI,Williams,13.0,11.0,0.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
87,BEA,Haas F1 Team,11.0,12.0,0.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
22,TSU,Red Bull Racing,9.0,13.0,0.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
30,LAW,Racing Bulls,18.0,14.0,0.0,Finished,53.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,0
31,OCO,Haas F1 Team,15.0,15.0,0.0,Lapped,52.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,1
10,GAS,Alpine,20.0,16.0,0.0,Lapped,52.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,1
43,COL,Alpine,17.0,17.0,0.0,Lapped,52.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,1
18,STR,Aston Martin,16.0,18.0,0.0,Lapped,52.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,1
14,ALO,Aston Martin,8.0,19.0,0.0,Retired,24.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,1
27,HUL,Kick Sauber,12.0,20.0,0.0,Did not start,0.0,2025,Italian Grand Prix,26.76111111111111,0.0,0,1
1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
63,RUS,Mercedes,5.0,2.0,18.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
55,SAI,Williams,2.0,3.0,15.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
12,ANT,Mercedes,4.0,4.0,12.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
30,LAW,Racing Bulls,3.0,5.0,10.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
22,TSU,Red Bull Racing,6.0,6.0,8.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
4,NOR,McLaren,7.0,7.0,6.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
44,HAM,Ferrari,12.0,8.0,4.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
16,LEC,Ferrari,10.0,9.0,2.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
6,HAD,Racing Bulls,8.0,10.0,1.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
5,BOR,Kick Sauber,13.0,11.0,0.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
87,BEA,Haas F1 Team,15.0,12.0,0.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
23,ALB,Williams,19.0,13.0,0.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
31,OCO,Haas F1 Team,20.0,14.0,0.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
14,ALO,Aston Martin,11.0,15.0,0.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
27,HUL,Kick Sauber,17.0,16.0,0.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
18,STR,Aston Martin,14.0,17.0,0.0,Finished,51.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,0
10,GAS,Alpine,18.0,18.0,0.0,Lapped,50.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,1
43,COL,Alpine,16.0,19.0,0.0,Lapped,50.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,1
81,PIA,McLaren,9.0,20.0,0.0,Retired,0.0,2025,Azerbaijan Grand Prix,20.551923076923078,0.0,0,1
63,RUS,Mercedes,1.0,1.0,25.0,Finished,62.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,0
1,VER,Red Bull Racing,2.0,2.0,18.0,Finished,62.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,0
4,NOR,McLaren,5.0,3.0,15.0,Finished,62.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,0
81,PIA,McLaren,3.0,4.0,12.0,Finished,62.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,0
12,ANT,Mercedes,4.0,5.0,10.0,Finished,62.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,0
16,LEC,Ferrari,7.0,6.0,8.0,Finished,62.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,0
14,ALO,Aston Martin,10.0,7.0,6.0,Finished,62.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,0
44,HAM,Ferrari,6.0,8.0,4.0,Finished,62.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,0
87,BEA,Haas F1 Team,9.0,9.0,2.0,Finished,62.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,0
55,SAI,Williams,18.0,10.0,1.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
6,HAD,Racing Bulls,8.0,11.0,0.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
22,TSU,Red Bull Racing,13.0,12.0,0.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
18,STR,Aston Martin,15.0,13.0,0.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
23,ALB,Williams,20.0,14.0,0.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
30,LAW,Racing Bulls,12.0,15.0,0.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
43,COL,Alpine,16.0,16.0,0.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
5,BOR,Kick Sauber,14.0,17.0,0.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
31,OCO,Haas F1 Team,17.0,18.0,0.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
10,GAS,Alpine,19.0,19.0,0.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
27,HUL,Kick Sauber,11.0,20.0,0.0,Lapped,61.0,2025,Singapore Grand Prix,29.072049689440995,0.037267080745341616,1,1
1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
4,NOR,McLaren,2.0,2.0,18.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
16,LEC,Ferrari,3.0,3.0,15.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
44,HAM,Ferrari,5.0,4.0,12.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
81,PIA,McLaren,6.0,5.0,10.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
63,RUS,Mercedes,4.0,6.0,8.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
22,TSU,Red Bull Racing,13.0,7.0,6.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
27,HUL,Kick Sauber,11.0,8.0,4.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
87,BEA,Haas F1 Team,8.0,9.0,2.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
14,ALO,Aston Martin,10.0,10.0,1.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
30,LAW,Racing Bulls,12.0,11.0,0.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
18,STR,Aston Martin,19.0,12.0,0.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
12,ANT,Mercedes,7.0,13.0,0.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
23,ALB,Williams,18.0,14.0,0.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
31,OCO,Haas F1 Team,17.0,15.0,0.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
6,HAD,Racing Bulls,20.0,16.0,0.0,Finished,56.0,2025,United States Grand Prix,28.267532467532465,0.0,0,0
43,COL,Alpine,15.0,17.0,0.0,Lapped,55.0,2025,United States Grand Prix,28.267532467532465,0.0,0,1
5,BOR,Kick Sauber,16.0,18.0,0.0,Lapped,55.0,2025,United States Grand Prix,28.267532467532465,0.0,0,1
10,GAS,Alpine,14.0,19.0,0.0,Lapped,55.0,2025,United States Grand Prix,28.267532467532465,0.0,0,1
55,SAI,Williams,9.0,20.0,0.0,Retired,5.0,2025,United States Grand Prix,28.267532467532465,0.0,0,1
4,NOR,McLaren,1.0,1.0,25.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
16,LEC,Ferrari,2.0,2.0,18.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
1,VER,Red Bull Racing,5.0,3.0,15.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
87,BEA,Haas F1 Team,9.0,4.0,12.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
81,PIA,McLaren,7.0,5.0,10.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
12,ANT,Mercedes,6.0,6.0,8.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
63,RUS,Mercedes,4.0,7.0,6.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
44,HAM,Ferrari,3.0,8.0,4.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
31,OCO,Haas F1 Team,11.0,9.0,2.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
5,BOR,Kick Sauber,16.0,10.0,1.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
22,TSU,Red Bull Racing,10.0,11.0,0.0,Finished,71.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,0
23,ALB,Williams,17.0,12.0,0.0,Lapped,70.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,1
6,HAD,Racing Bulls,8.0,13.0,0.0,Lapped,70.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,1
18,STR,Aston Martin,19.0,14.0,0.0,Lapped,70.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,1
10,GAS,Alpine,18.0,15.0,0.0,Lapped,70.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,1
43,COL,Alpine,20.0,16.0,0.0,Lapped,70.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,1
55,SAI,Williams,12.0,17.0,0.0,Retired,67.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,1
14,ALO,Aston Martin,14.0,18.0,0.0,Retired,34.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,1
27,HUL,Kick Sauber,13.0,19.0,0.0,Retired,25.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,1
30,LAW,Racing Bulls,15.0,20.0,0.0,Retired,5.0,2025,Mexico City Grand Prix,26.405555555555555,0.0,0,1
4,NOR,McLaren,1.0,1.0,25.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
12,ANT,Mercedes,2.0,2.0,18.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
1,VER,Red Bull Racing,19.0,3.0,15.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
63,RUS,Mercedes,6.0,4.0,12.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
81,PIA,McLaren,4.0,5.0,10.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
87,BEA,Haas F1 Team,8.0,6.0,8.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
30,LAW,Racing Bulls,7.0,7.0,6.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
6,HAD,Racing Bulls,5.0,8.0,4.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
27,HUL,Kick Sauber,10.0,9.0,2.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
10,GAS,Alpine,9.0,10.0,1.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
23,ALB,Williams,12.0,11.0,0.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
31,OCO,Haas F1 Team,20.0,12.0,0.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
55,SAI,Williams,15.0,13.0,0.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
14,ALO,Aston Martin,11.0,14.0,0.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
43,COL,Alpine,16.0,15.0,0.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
18,STR,Aston Martin,14.0,16.0,0.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
22,TSU,Red Bull Racing,17.0,17.0,0.0,Finished,71.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,0
44,HAM,Ferrari,13.0,18.0,0.0,Retired,37.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,1
16,LEC,Ferrari,3.0,19.0,0.0,Retired,5.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,1
5,BOR,Kick Sauber,18.0,20.0,0.0,Retired,0.0,2025,São Paulo Grand Prix,17.348026315789475,0.0,0,1
1,VER,Red Bull Racing,2.0,1.0,25.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
63,RUS,Mercedes,4.0,2.0,18.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
12,ANT,Mercedes,17.0,3.0,15.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
16,LEC,Ferrari,9.0,4.0,12.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
55,SAI,Williams,3.0,5.0,10.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
6,HAD,Racing Bulls,8.0,6.0,8.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
27,HUL,Kick Sauber,11.0,7.0,6.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
44,HAM,Ferrari,19.0,8.0,4.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
31,OCO,Haas F1 Team,13.0,9.0,2.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
87,BEA,Haas F1 Team,14.0,10.0,1.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
14,ALO,Aston Martin,7.0,11.0,0.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
22,TSU,Red Bull Racing,20.0,12.0,0.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
10,GAS,Alpine,10.0,13.0,0.0,Finished,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,0
30,LAW,Racing Bulls,6.0,14.0,0.0,Lapped,49.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,1
43,COL,Alpine,15.0,15.0,0.0,Lapped,49.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,1
23,ALB,Williams,16.0,16.0,0.0,Retired,35.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,1
5,BOR,Kick Sauber,18.0,17.0,0.0,Retired,2.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,1
18,STR,Aston Martin,12.0,18.0,0.0,Retired,0.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,1
4,NOR,McLaren,1.0,19.0,0.0,Disqualified,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,1
81,PIA,McLaren,5.0,20.0,0.0,Disqualified,50.0,2025,Las Vegas Grand Prix,16.73404255319149,0.0,0,1
1,VER,Red Bull Racing,3.0,1.0,25.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
81,PIA,McLaren,1.0,2.0,18.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
55,SAI,Williams,7.0,3.0,15.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
4,NOR,McLaren,2.0,4.0,12.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
12,ANT,Mercedes,5.0,5.0,10.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
63,RUS,Mercedes,4.0,6.0,8.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
14,ALO,Aston Martin,8.0,7.0,6.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
16,LEC,Ferrari,10.0,8.0,4.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
30,LAW,Racing Bulls,12.0,9.0,2.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
22,TSU,Red Bull Racing,15.0,10.0,1.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
23,ALB,Williams,14.0,11.0,0.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
44,HAM,Ferrari,17.0,12.0,0.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
5,BOR,Kick Sauber,19.0,13.0,0.0,Finished,57.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,0
43,COL,Alpine,20.0,14.0,0.0,Lapped,56.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,1
31,OCO,Haas F1 Team,16.0,15.0,0.0,Lapped,56.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,1
10,GAS,Alpine,9.0,16.0,0.0,Lapped,56.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,1
18,STR,Aston Martin,18.0,17.0,0.0,Retired,55.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,1
6,HAD,Racing Bulls,6.0,18.0,0.0,Retired,55.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,1
87,BEA,Haas F1 Team,13.0,19.0,0.0,Retired,41.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,1
27,HUL,Kick Sauber,11.0,20.0,0.0,Retired,6.0,2025,Qatar Grand Prix,22.5993288590604,0.0,0,1
1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
81,PIA,McLaren,3.0,2.0,18.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
4,NOR,McLaren,2.0,3.0,15.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
16,LEC,Ferrari,5.0,4.0,12.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
63,RUS,Mercedes,4.0,5.0,10.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
14,ALO,Aston Martin,6.0,6.0,8.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
31,OCO,Haas F1 Team,8.0,7.0,6.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
44,HAM,Ferrari,16.0,8.0,4.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
27,HUL,Kick Sauber,18.0,9.0,2.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
18,STR,Aston Martin,15.0,10.0,1.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
5,BOR,Kick Sauber,7.0,11.0,0.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
87,BEA,Haas F1 Team,11.0,12.0,0.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
55,SAI,Williams,12.0,13.0,0.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
22,TSU,Red Bull Racing,10.0,14.0,0.0,Finished,58.0,2025,Abu Dhabi Grand Prix,26.67402597402597,0.0,0,0
